MatchID,StartingXI
708,"Michael Tack,Joshua Diaz,Rick Franklin,Patrick Tiller,Daryl Apodaca,William Adams,Jimmy Jordan,Walter Carter,Paul Dang,Steve Brown,Michael Mason"
708,"John Danner,Dwayne Searfoss,David Mares,Evan Grant,Terry Robinson,John Douglas,Leslie Lindsay,Peter Jones,Juan Jones,Sam Johnson,Ralph Smith"
709,"Lionel Miller,John King,Alfred Edwards,Joseph Bowman,Michael Markham,Dominic Moore,Amos Wilson,Weldon Pasley,Henry Tevis,Erik Briggs,John Jones"
709,"Donald Watkins,Danny Harris,Robert Medrano,Roderick Hundley,Kenneth Puckett,John Messier,William Abbott,Tony Remley,Stephen Muniz,Edward Horton,Herman Wall"
710,"John Crouch,Alfred Paradis,Brandon Bartlett,Terry Perkins,Fletcher Yoder,Robert Riccardi,John McIntyre,Charles Spillman,Matthew Harris,Steven Patel,Terry Hill"
710,"Cory Friend,Donald Cintron,Kevin Smith,Alan Bacchus,Floyd Hurt,David Crowley,Donald Mullin,David Lapierre,Joseph Reed,Patrick Infante,George Webb"
711,"Michael Ardito,Jerry Moeller,Henry Houle,Jack Knapp,Kory Hatton,Ronald Stein,Irwin Rideout,Dominique Webb,Archie Hartley,Gregory Splawn,Ronald Benson"
711,"Karl Hollingsworth,Rory Noga,Mark Dubose,Richard Benner,Timmy Gonzalez,Todd Gibbons,Gary Harris,Vincent Murphy,Kirk Bixler,Matthew Spada,Robert Marcello"
712,"Cleveland Hinrichs,Porter Harris,David Larson,Gerald Nelson,Harold Wilson,Michael Winters,Jeff Contreras,Sammie Anderson,Edgar Gunter,Sidney Bell,Gary Puente"
712,"Brent Wiley,Shawn Carr,Steven Taylor,Jim Thomas,Charles Pesce,David Ehrlich,Peter Salas,Gregory Case,Byron Riddick,Gary Levine,Darrell Crump"
713,"Robert Basile,Mike Bumpers,Richard Ewalt,Luis Lewis,Johnathon Bickham,Gary Nichols,Richard Gutierrez,Columbus Leblanc,Michael Yang,Scott Jones,Gary Owens"
713,"Thomas Baltes,Hilario Lentz,Gabriel Barnett,David Bryer,Randall Wilson,Laverne Monaghan,Barry Wagner,Douglas Shepherd,Jonah Ruffin,Vincent Ray,Kenneth Schaeffer"
714,"Seth Fray,Ricky Yates,Eugene Whitacre,Ronnie Jacob,Joseph Goff,Don Oliver,Charles Gordon,Donald Morgan,James Edwards,Robert Schaub,Michael McNeil"
714,"Humberto Sherrard,Christopher Harrison,John Russell,Robert Graves,Andrew Berry,Chad Gillam,William Griffith,Ray Brown,Earl White,Chris Blough,David Phillips"
715,"Jeffrey Maxwell,Antonio Carver,Robert Compton,Jason Kearns,Matthew Cabezas,Darin Pipkin,Robert Watson,Jerry Leduc,Herb Escobar,Raymond Davis,Mike Smith"
715,"Robert Jones,Jordan West,Cecil Harris,Omar Thomas,James Sandlin,Luke Keller,Frank Smith,Patrick Ruiz,Ralph Poole,James Weeks,Keith Harton"
716,"Larry Rickman,Timothy Babich,Keith Greene,Richard Zaragoza,Anthony Courtney,John Hernandez,Daniel Kennedy,William Padgett,Al Allison,Reginald Fuller,Leonard Gaines"
716,"Michael Tack,Joaquin Lewis,Richard Basso,Daryl Apodaca,Rick Franklin,Brandon Hamilton,Walter Carter,Johnathon Schmidt,Michael Mason,James Tompkins,George Rodriguez"
717,"Fredrick Bell,Kenneth Riley,Kenneth Hall,Ricardo Chapa,William Stephens,Mark Cook,Mario Acuna,Shane Turner,Tyler Jarrett,Corey Rangel,Gary Mitchell"
717,"Frank Greene,Alfred Edwards,Adam Johnson,Max Williams,William Morris,Henry Tevis,Amos Wilson,Dominic Moore,Weldon Pasley,Anthony Lee,Richard Todd"
718,"Trent Schultz,Robert Petersen,Joshua Swisher,Thomas Morris,Richard Young,Mike Knight,Edward Harper,Michael Stark,Fred Westfield,Leon George,Milton Coleman"
718,"Ernest Carlson,Lewis Hawthorne,Brandon Bartlett,Alfred Paradis,Terry Perkins,Matthew Harris,Danny Sharp,Reynaldo Hawkins,Terry Hill,Hugh Thomson,Isidro Swanson"
719,"Peter Wyman,William Kemp,Pasquale Dalton,Arthur Matos,Daniel Callahan,Walter Weber,Paul Steiner,Calvin Dombrowski,David Campbell,Alejandro Mickle,Leland Crisp"
719,"Michael Ardito,Sonny Lydon,Robert Locklear,Henry Houle,Jerry Moeller,Irwin Rideout,Anthony Hartwell,Ronald Stein,Robert Jameson,Ronald Caudillo,Patrick Tillman"
720,"Jeffrey Johnson,Christopher Graves,John Albers,Joshua Golden,Alfredo Mills,Michael Suhr,Dennis Johnson,Robert Ward,Miguel Jones,Ryan Pettit,Kenneth Shope"
720,"Douglas King,David Kopec,Clayton Davis,Gerald Nelson,Wendell Marcotte,Jeff Contreras,Michael Winters,Josh Fritz,George Oakes,Johnny Parker,Edgar Gunter"
721,"Loren Varner,John Scott,Matthew Warren,Walter Chapman,Dennis Gregory,Charles Akins,Joseph Lee,Mario Gray,Kieth Smith,Charles Lynch,Gary Li"
721,"Robert Basile,Luis Lewis,Richard Ewalt,James Gillham,Gary Nichols,Jason Urban,Lucas Jones,Philip Maupin,Columbus Leblanc,Gabriel Oliver,Roberto Berry"
722,"Ronald Kimble,Gil Crider,Craig Ingram,Stanley William,Brian Steffey,Cody Cawley,Cedric Penn,Dean Patel,James Duckett,Riley Garner,Omar Pridmore"
722,"Seth Fray,Fred Burley,Walker Wyatt,Ralph Porter,Michael McDaniel,Charles Gordon,Donald Morgan,Thomas Do,Don Oliver,Eric Coyne,Jack Trusty"
723,"Charles Sanchez,Frank Singleton,Cameron Scales,Edward Meraz,Albert Roark,Douglas Lamphear,Michael Allmon,James Duncan,John Risley,Robert Morin,Johnny Gordon"
723,"Michael Smith,Christopher Harrison,Robert Graves,Kevin Hershey,Ted Williams,William Griffith,Earl White,Aaron Hyatt,Chad Gillam,Chris Blough,Howard Hurt"
724,"Kevin Glover,Santiago Harvey,Bryon Pierce,Steven Smith,Franklin Trent,Sheldon Ballard,Don Perry,Michael Dew,Lionel Weidman,David Case,James Urias"
724,"Thomas Baltes,Thomas Bonner,Hilario Lentz,David Bryer,Randall Wilson,Richard Luckett,Thomas McGowan,Laverne Monaghan,Kenneth Morado,Vincent Ray,Jon Geren"
725,"Carl Crawford,John Shields,Charles Hudson,Alex Barrett,Howard Harris,Jean Holm,Rodney Brooks,Matthew Reid,Paul Johnson,Wesley Poland,Mike Jones"
725,"Brent Wiley,Kirby Radford,Steven Taylor,Vincent Viera,David Ward,Charles Pesce,Peter Salas,Byron Riddick,George Adams,Darrell Crump,Robert Fain"
726,"Everett Stringer,Bradley Manzano,Robert Tyler,John James,David Palmer,Michael McMahon,Willie Westbrook,Richard Kidd,Christopher Younkin,Robert Myles,Michael Morrow"
726,"Karl Hollingsworth,Edwin Wallace,Mark Dubose,David Sullivan,Brian Whitten,Vincent Murphy,Gary Harris,Timmy Gonzalez,William Phillips,Timothy Latham,Kevin Stafford"
727,"Paul Miller,Ricardo Miller,Micheal Eskridge,James Beasley,Joseph Dykes,James Rockwell,Joseph Brauer,Walter George,Fred Williams,Jacob Ramirez,Michael Echols"
727,"Robert Willoughby,Robert Mitchell,Kevin Smith,David Rosenbaum,Donald Cintron,Donald Mullin,David Crowley,Matthew Edwards,Ted Figueroa,Patrick Infante,George Webb"
728,"John Danner,Joe Morris,Albert Moss,Jules Fultz,Evan Grant,Leslie Lindsay,Dwight Eakins,Darrell Vargas,Thurman Finley,David Coats,Sam Johnson"
728,"Donald Watkins,David Summers,Roderick Hundley,Robert Medrano,David McFall,John Messier,Kenneth Puckett,George Stein,Stephen Muniz,Willie McCorkle,Edward Horton"
729,"Jeffrey Maxwell,Jason Kearns,Robert Compton,William Tseng,Antonio Carver,Matthew Cabezas,Jerry Leduc,Robert Watson,Joseph Thompson,Raymond Davis,Ralph Stine"
729,"Robert Basile,Luis Lewis,Cody Chipman,Philip Maldonado,Edwin Brown,Philip Maupin,Gary Nichols,Michael Yang,Richard Gutierrez,Charles Martin,Roberto Berry"
730,"Stephen Sallee,Porter Harris,Julius Skinner,Gerald Nelson,Josh Fritz,Jeff Contreras,Robert Shaffer,Wendell Marcotte,Sammie Anderson,Glen Rhein,Johnny Parker"
730,"Seth Fray,Fred Burley,Ricky Yates,Walker Wyatt,Joseph Goff,Charles Gordon,Don Oliver,Matthew Morgan,James Edwards,Earl Stone,Jack Trusty"
731,"Ronald Martinez,Daniel Phillips,Henry Houle,Glenn Gallegos,Jerry Moeller,Jesse Geer,Vernon Bloomer,Anthony Hartwell,Gregory Splawn,Archie Hartley,Ronald Benson"
731,"Michael Smith,Ted Williams,Robert Graves,Rodney Drake,Christopher Harrison,William Griffith,Chad Gillam,Aaron Hyatt,Billy Colon,Howard Hurt,Howard Maynard"
732,"John Crouch,Glenn Stewart,Steven Moeller,Terry Perkins,Brandon Bartlett,John McIntyre,Michael Wheeler,Matthew Harris,Hugh Thomson,Isidro Swanson,Steven Patel"
732,"Maurice Troutman,Hilario Lentz,Randall Wilson,Gabriel Barnett,Richard Luckett,Owen Roussel,Laverne Monaghan,Jonah Ruffin,Barry Wagner,Jay Hernandez,Jon Geren"
733,"James Mullen,John King,Floyd Pope,Jacob Winchester,Alfred Edwards,Amos Wilson,Weldon Pasley,William Morris,Elmer Barfield,Erik Briggs,John Jones"
733,"John Matlock,Michael Gallardo,Steven Taylor,Vincent Viera,Kirby Radford,Charles Pesce,Charles Walters,Gregory Case,Robert Jefferies,Terry Dangelo,Gary Levine"
734,"Michael Tack,Joshua Diaz,Rick Franklin,Joaquin Lewis,William Alexander,Brandon Hamilton,Walter Carter,Johnathon Schmidt,Dewey White,James Tompkins,George Rodriguez"
734,"Charles Martens,Mark Dubose,Edwin Wallace,Javier Sano,David Sullivan,Todd Gibbons,Nicholas Caulkins,Timmy Gonzalez,Kirk Bixler,Timothy Latham,Matthew Spada"
735,"Jamey Wagner,James Sandlin,Omar Thomas,Jeffrey Smith,Jordan West,Brett Kalinowski,Ralph Poole,Luke Keller,John McKay,Guillermo Moses,Christopher Jimison"
735,"Robert Willoughby,David Rosenbaum,Kevin Smith,Donald Cintron,David Crowley,Wiley Kim,Joseph Reed,David Lapierre,Donald Mullin,Patrick Infante,Michael Bentley"
736,"Wallace Archer,Timothy Babich,Richard Zaragoza,John Howard,Roy Bush,Daniel Kennedy,James Barnes,Anthony Courtney,Raul Young,Stuart Allen,Leonard Gaines"
736,"John Krueger,John Hower,Calvin Cox,David Summers,Ronald Garcia,George Stein,John Messier,William Wilburn,Patrick Klein,Herman Wall,Edward Horton"
737,"Chad Livingston,Steve Waldo,William Stephens,Ricardo Chapa,Kenneth Riley,Eugene Ayers,Mark Cook,Shane Turner,Homer Lott,Corey Rangel,Joshua Bowden"
737,"Jose Mullen,Joe Morris,Dwayne Searfoss,Evan Grant,Hector Perez,Juan Jones,Peter Jones,Dwight Eakins,Stanley Murphy,Shannon Carico,David Coats"
738,"Wayne Nickel,Elmer Wright,Clayton Faust,Robert Petersen,Joshua Swisher,Donald Reagan,Edward Harper,Joan McCrary,Milton Coleman,Arnold Rodriguez,Leon George"
738,"Ronnie Tran,Ronald Maas,Gregory Barnes,Joseph Dykes,Michael Lymon,Joseph Brauer,Walter George,Brian Blanchard,James Rockwell,James Jones,Jacob Ramirez"
739,"Jack Brady,Daniel Callahan,Arthur Matos,Steve Ledesma,Scott Stewart,Richard Federico,Paul Steiner,Charles Elmer,David Campbell,Alejandro Mickle,Kevin Sherman"
739,"Everett Stringer,Joshua Day,John James,Lee Stewart,Joseph Dunn,Willie Westbrook,Aaron Norwood,Michael McMahon,Jeremy Miller,Michael Morrow,Michael Hubbard"
740,"Donald Solis,Manuel Farrell,John Albers,Carlos Walton,Michael Johnson,Garry Oboyle,Alfredo Mills,Michael Suhr,Dennis Johnson,Benjamin Shives,Douglas Hastings"
740,"David Bailey,Charles Hudson,John Shields,Charles Lynn,Alex Barrett,Rodney Brooks,John Ostlund,Robert Vasquez,Jean Holm,Wesley Poland,Robert Pitts"
741,"Russel Folsom,Matthew Warren,John Scott,Lee Cloutier,William Weddington,Dennis Gregory,Joseph Lee,Charles Akins,David Deaton,Edwin Rivera,Carl Dam"
741,"Kevin Glover,Albert Maestas,Britt Collins,Troy Duquette,Don Perry,Franklin Trent,Lionel Weidman,Michael Dew,Wayne Bowen,Lester Harvey,James Urias"
742,"Ernest Hartman,Gil Crider,Brian Steffey,Craig Ingram,Robert Samson,Jerry Gallegos,William Torres,Sidney Dipalma,James Duckett,Luther Jeanlouis,Omar Pridmore"
742,"Charles Bates,Cameron Scales,Milton McManus,Edward Meraz,Michael Allmon,John Risley,Jerry Cooney,Albert Roark,William Wilson,Johnny Gordon,Donald Birney"
743,"Anthony Jennings,Jose McRay,William Tseng,Scott Rosenberg,Antonio Carver,Herb Escobar,Dan Fischer,Darin Pipkin,Raymond Davis,David Hartman,Ralph Stine"
743,"Ronald Martinez,Kory Hatton,Henry Houle,Sonny Lydon,Jack Knapp,Vernon Bloomer,Irwin Rideout,Robert Jameson,Ronald Stein,Daniel Lee,Gregory Splawn"
744,"Ernest Carlson,Terry Perkins,Alfred Paradis,Toby McKinney,Lewis Hawthorne,Charles Spillman,John McIntyre,Matthew Harris,Robert Riccardi,Terry Hill,Hugh Thomson"
744,"Cleveland Hinrichs,Porter Harris,David Kopec,Julius Skinner,Josh Fritz,Michael Winters,Jeff Contreras,Elmer Hancock,Sammie Anderson,Tony Graham,Johnny Parker"
745,"Lionel Miller,Max Williams,Michael Markham,Alfred Edwards,Floyd Pope,William Morris,Henry Tevis,Gregorio Davis,Jeffery Cost,John Jones,Anthony Lee"
745,"Robert Basile,Luis Lewis,Cody Chipman,Philip Maldonado,Edwin Brown,Johnathon Bickham,Jason Urban,Gary Nichols,Jeffrey Bachelder,Scott Jones,Gabriel Oliver"
746,"Tim Munoz,Patrick Tiller,Joshua Diaz,Rick Franklin,Daryl Apodaca,William Alexander,Thomas Mace,Dewey White,George Rodriguez,James Tompkins,Paul Dang"
746,"Craig Littleton,Jack Floyd,Fred Burley,Ronnie Jacob,Jose Vega,Matthew Morgan,James Edwards,Thomas Do,Earl Stone,Robert Schaub,Robin Sellers"
747,"Thomas Jack,Jeffrey Smith,Omar Thomas,Adrian Cornejo,Arthur Barron,Robert Garwood,Frank Smith,Doyle McGlynn,Christopher Jimison,Keith Harton,James Weeks"
747,"Humberto Sherrard,Robert Graves,William Moulton,Ted Williams,Earl White,Aaron Hyatt,Frank McCullough,Ray Brown,William Griffith,Howard Maynard,Paul Lawson"
748,"Larry Rickman,Richard Zaragoza,William Tate,John Howard,Roy Bush,John Orr,Sean McCall,Al Allison,Raul Young,Jim Houser,Kenneth Jarosz"
748,"Maurice Troutman,Matthew Cook,Randall Wilson,Emil Hollins,Barry Wagner,Douglas Shepherd,Jonah Ruffin,Owen Roussel,Gary Hewitt,Kenneth Morado,Vincent Ray"
749,"Chad Livingston,Kenneth Hall,Steve Waldo,Kenneth Riley,Henry Oldenburg,Tyler Jarrett,Mark Cook,John Rich,Eugene Ayers,Gary Mitchell,Jim Barnes"
749,"John Matlock,Vincent Viera,Michael Gallardo,John Davis,Shawn Carr,Byron Riddick,Peter Salas,David Ward,Darrell Crump,Terry Dangelo,Robert Fain"
750,"Carl Keller,Jerome Washington,Dustin White,Elmer Wright,Thomas Morris,Michael Bright,Mike Knight,Michael Stark,Johnathan West,Leon George,Alan Denton"
750,"Charles Martens,Adam McWhorter,Darius Williams,Javier Sano,Brian Whitten,William Phillips,Timmy Gonzalez,Kirk Bixler,Todd Gibbons,William Nicola,Timothy Latham"
751,"Jerry Calderon,Steve Ledesma,Peter Hess,Pasquale Dalton,Paul Steiner,Calvin Dombrowski,Rafael Krajewski,Walter Weber,David Dugan,David Campbell,Michael Houser"
751,"Robert Willoughby,Floyd Hurt,Henry Oakley,Alan Bacchus,Joseph Reed,David Lapierre,David Crowley,Ted Figueroa,Robert Obrien,George Webb,Patrick Infante"
752,"Corey Cochran,Michael Johnson,John Albers,Carlos Walton,Robert Ward,Alfredo Mills,Bruce Young,Miguel Jones,Dennis Johnson,Benjamin Shives,Edward Smith"
752,"Donald Watkins,Ronald Garcia,Roderick Hundley,Danny Harris,David Summers,Ricky Johnson,George Stein,Stephen Muniz,Herman Wall,Allen Rodriguez,Charlie Helm"
753,"Loren Varner,William Weddington,Walter Chapman,Lee Cloutier,Darrel Behling,Kieth Smith,John Clark,Charles Akins,Fred Williams,Gary Li,Carl Dam"
753,"Jose Mullen,Thomas Graves,Albert Moss,David Mares,Evan Grant,Peter Jones,Leslie Lindsay,Steven Warren,John Douglas,Sam Johnson,Thurman Finley"
754,"Ronald Kimble,Gil Crider,Robert Smiley,Brian Steffey,William Torres,Cedric Penn,Benjamin Hedgepeth,William Harpe,Sidney Dipalma,Omar Pridmore,William Masters"
754,"Ronnie Tran,James Beasley,Fred Pinkerton,Joseph Dykes,James Rockwell,Joseph Brauer,Fred Williams,Walter George,George Boudreaux,James Jones,Michael Echols"
755,"Charles Sanchez,Stacey Radabaugh,Roger Rowan,Frank Singleton,Cameron Scales,Michael Allmon,Jerry Cooney,Douglas Lamphear,Raymond Gonzalez,Robert Morin,Eduardo Turner"
755,"Timothy Hart,Douglas Logan,David Palmer,Joshua Day,John James,Jeremy Miller,Richard Kidd,Lester Mouton,Byron Benson,Michael Morrow,Christopher Younkin"
756,"Kevin Glover,Britt Collins,Troy Duquette,Albert Maestas,Bryon Pierce,Cecil Durham,Lionel Weidman,Sheldon Ballard,Larry Cotter,Lester Harvey,James Urias"
756,"Scott Gonzalez,John Shields,Alex Barrett,Charles Hudson,Jean Holm,Rodney Brooks,Paul Johnson,Lance Silvera,John Ostlund,Larry Velasquez,Wesley Poland"
757,"John Matlock,Kirby Radford,John Davis,Jim Thomas,Shawn Carr,Charles Walters,Peter Salas,Charles Pesce,Darrell Crump,Vincent Gore,Robert Fain"
757,"Anthony Jennings,Scott Rosenberg,Carl Sterling,Robert Compton,Frank Smith,Vincent Woodby,Robert Watson,Matthew Cabezas,David Hartman,Raymond Davis,Mike Smith"
758,"Karl Hollingsworth,Adam McWhorter,David Sullivan,Rory Noga,Kirk Bixler,Todd Gibbons,Brian Whitten,Nicholas Caulkins,Gary Harris,Kevin Stafford,Robert Marcello"
758,"Maurice Troutman,Matthew Cook,Randall Wilson,Hilario Lentz,Thomas Bonner,Thomas McGowan,Barry Wagner,Jonah Ruffin,Jay Hernandez,James Savage,Kenneth Schaeffer"
759,"Robert Willoughby,David Rosenbaum,Henry Oakley,Alan Bacchus,Robert Mitchell,Joseph Reed,Donald Mullin,David Lapierre,Wiley Kim,Oscar Depuy,Michael Bentley"
759,"Michael Smith,Rodney Drake,Kevin Hershey,John Russell,Charles Harris,Chad Gillam,Andrew Berry,Frank McCullough,William Griffith,David Phillips,Billy Colon"
760,"Daniel Davila,Danny Harris,David Summers,John Hower,Ronald Garcia,Stephen Muniz,William Abbott,Ricky Johnson,Tony Remley,Edward Horton,Patrick Klein"
760,"Seth Fray,Ronnie Jacob,Eugene Whitacre,Fred Burley,Walker Wyatt,Joseph Goff,Michael McDaniel,Charles Gordon,Don Oliver,Robin Sellers,Earl Stone"
761,"Jose Mullen,David Mares,Joe Morris,Thomas Graves,Jules Fultz,Darrell Vargas,Juan Jones,John Douglas,Ralph Smith,Stanley Murphy,Shannon Carico"
761,"Charlie Melton,Donald Talley,Edwin Brown,Philip Maldonado,Mike Bumpers,Michael Yang,Lucas Jones,Columbus Leblanc,Jason Urban,Charles Martin,Scott Jones"
762,"Ronnie Tran,James Beasley,Ricardo Miller,Fred Pinkerton,Ronald Maas,Joseph Brauer,Brian Blanchard,Walter George,James Rockwell,James Jones,Michael Echols"
762,"Cleveland Hinrichs,Clayton Davis,Julius Skinner,David Kopec,Greg Cooper,Jeff Contreras,George Oakes,Sammie Anderson,Michael Winters,Edgar Gunter,Tony Graham"
763,"Everett Stringer,James Taylor,Joshua Day,Lee Stewart,Aaron Norwood,Willie Westbrook,Michael McMahon,Joseph Dunn,Richard Messina,Robert Myles,Michael Morrow"
763,"Ronald Martinez,Sonny Lydon,Glenn Gallegos,Robert Locklear,Robert Jameson,Irwin Rideout,Anthony Hartwell,Dominique Webb,Vernon Bloomer,Gregory Splawn,Ronald Benson"
764,"David Bailey,John Shields,Howard Harris,Hector Pena,Alex Barrett,Paul Johnson,Matthew Glowacki,Rodney Brooks,Jean Holm,Larry Velasquez,Mike Jones"
764,"Patrick Jean,Craig Saleem,Alfred Paradis,Terry Perkins,Lewis Hawthorne,Robert Riccardi,Michael Wheeler,John McIntyre,Charles Spillman,Hugh Thomson,Edward Diaz"
765,"Kevin Glover,Albert Maestas,Greg Chang,Steven Smith,Troy Duquette,Sheldon Ballard,Don Perry,Cecil Durham,Jere Avila,Lester Harvey,Manuel Poteat"
765,"Lionel Miller,Alfred Edwards,Michael Markham,Max Williams,Jacob Winchester,Amos Wilson,Henry Tevis,Gregorio Davis,Richard Todd,John Jones,Cecil Myers"
766,"Charles Bates,Edward Meraz,John Blake,Milton McManus,Cameron Scales,John Risley,Albert Roark,Jerry Cooney,Douglas Lamphear,Santos Darnell,Raymond Gonzalez"
766,"Tim Munoz,Daryl Apodaca,Joaquin Lewis,Rick Franklin,Patrick Tiller,Thomas Mace,William Alexander,Walter Carter,Steve Brown,Christopher Fair,George Rodriguez"
767,"Ronald Kimble,Gil Crider,Robert Smiley,Stanley William,Robert Samson,William Torres,Cody Cawley,Dean Patel,James Duckett,William Masters,Omar Pridmore"
767,"Robert Jones,Jesus Sharp,Arthur Barron,Omar Thomas,Cecil Harris,John McKay,Robert Garwood,Frank Smith,Ralph Poole,Keith Harton,Christopher Jimison"
768,"Freddie Do,Lee Cloutier,Darrel Behling,James Warren,Dennis Gregory,Travis Jacob,Kieth Smith,Charles Akins,Joseph Lee,Charles Lynch,Carl Dam"
768,"Cornell Bartels,John Howard,Timothy Babich,Robt Mendez,Daniel Kennedy,Anthony Courtney,William Padgett,Sean McCall,James Barnes,Raul Young,Leonard Gaines"
769,"Jeffrey Johnson,Joshua Golden,Carlos Walton,Manuel Farrell,Kenneth Wheatley,Miguel Jones,Alfredo Mills,Dennis Johnson,Bruce Young,Douglas Hastings,Benjamin Shives"
769,"Emmanuel Cook,Steve Waldo,Ricardo Chapa,Kenneth Riley,Tyler Jarrett,Henry Oldenburg,Shane Turner,Homer Lott,Mario Acuna,Harry Skinner,Timothy Howard"
770,"Peter Wyman,Pasquale Dalton,Arthur Matos,Scott Stewart,Steve Ledesma,Paul Steiner,Walter Weber,Calvin Dombrowski,Michael Houser,Alejandro Mickle,Leland Crisp"
770,"Carl Keller,Brandon Murray,Dustin White,Jerome Washington,Fred Westfield,Michael Bright,Michael Stark,Richard Young,Mike Knight,Alan Denton,Johnathan West"
771,"Jeffrey Maxwell,Antonio Carver,Robert Compton,Jose McRay,Jerry Leduc,Darin Pipkin,Dan Fischer,Matthew Cabezas,Robert Watson,Mike Smith,David Hartman"
771,"Donald Solis,Christopher Graves,Kenneth Wheatley,John O'Neill,Manuel Farrell,Garry Oboyle,Miguel Jones,Bruce Young,Michael Suhr,Benjamin Shives,Ryan Pettit"
772,"Freddie Do,Darrel Behling,Lee Cloutier,Edward Brown,James Warren,Dennis Gregory,John Clark,Travis Jacob,Mario Gray,Charles Lynch,Gary Li"
772,"Jack Brady,Daniel Callahan,Scott Stewart,William Kemp,Peter Hess,David Dugan,Paul Steiner,Walter Weber,Calvin Dombrowski,David Campbell,Kevin Sherman"
773,"Ronald Kimble,Stanley William,Robert Smiley,Craig Ingram,Ned Smith,Cedric Penn,Benjamin Hedgepeth,Jerry Gallegos,Sidney Dipalma,William Noell,William Masters"
